day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-11-11,-0.6326380465454255,0.6041249286056646,0.17810155727814747,0.5947638074744407,4.0
2025-11-12,0.49136372886502855,0.691101117931046,0.004871071900064676,0.6055389177834416,3.0
2025-11-13,0.6671843827324873,1.0,-1.5585589425078263,1.0,1.0
2025-11-14,-0.7478094506691643,1.0404484884491574,-1.5643324292921605,1.7010074706662361,3.0
2025-11-15,-0.6787350280764606,1.0,0.32666404947572564,1.0,1.0
2025-11-16,-1.798650783238726,1.0,0.21698070819231993,1.0,1.0
2025-11-17,0.11999999999999997,1.0,0.5800000000000001,1.0,1.0
2025-11-18,-0.25184241174521715,0.599717956679535,0.6581947855540822,0.38871279350414756,2.0
2025-11-19,0.019204579471517658,0.9223729338372759,-0.372267274150591,0.9072608954529865,3.0
2025-11-20,-0.38454239410525126,0.5615922858345649,0.29526524800976717,0.735242616746102,5.0
2025-11-21,0.49538048502016446,0.48045687983665536,0.21085848320475803,0.6149633676569993,4.0
2025-11-22,-0.6392681493896404,1.0,0.10594715287311214,1.0,1.0
2025-11-23,0.09945676298124229,0.5767575210978501,-0.18491986391763038,1.383594553641926,3.0
2025-11-24,-0.5447395107622361,1.273896957262095,-0.6825595637794257,1.4649569967418834,6.0
2025-11-25,0.44213595199306277,0.9417930227049072,0.12778138943379966,0.9122032515891428,6.0
2025-11-26,-0.499062614152321,0.19828056945239594,0.38150632032157283,0.38969951184185175,2.0
2025-11-27,0.5916338949570917,1.0,0.05846686499766895,1.0,1.0
2025-11-28,0.7655504196464937,0.04855006301831256,0.23589550778860857,0.053963090876031156,2.0
2025-11-29,0.2285714285714286,1.0,0.5142857142857143,1.0,1.0
2025-11-30,0.3659095593554354,0.5072208151535401,-0.3773503226539379,1.558349020659022,2.0
2025-12-01,0.06644766992494193,0.6518127931233016,0.028809851700470526,1.1607466123512662,4.0
2025-12-02,0.021383259988018235,0.5085058398759517,0.3449405487523824,0.24278369087091323,6.0
2025-12-03,-0.2782989865057819,0.7236797278397541,0.0631278614417107,0.4872548385734028,5.0
2025-12-04,0.6138861917502345,0.13183382187324832,0.5665541625024282,0.19877141957013544,2.0
2025-12-05,-0.3753922090199872,0.46911524679473826,-0.5645862649032649,0.2015544470442336,2.0
2025-12-06,1.891537449478907,1.4565220409037798,1.1978846432325159,0.09124579835058637,2.0
2025-12-07,-0.3985160583241192,1.1068876732201625,0.40907315340576983,0.2909667305752678,3.0
2025-12-08,0.895505784243175,1.0,1.1007929273494808,1.0,1.0
2025-12-09,-0.5289143275183676,0.49134438723548296,-0.2700304670650471,0.8077056365569233,4.0
2025-12-11,0.050186637817160304,0.314230205195597,-0.19754008107616383,0.8391210964009513,4.0
2025-12-12,-0.23393293514446037,0.7690478359388644,0.7085888080204116,0.8627778365490085,3.0
2025-12-13,-0.08256174631520842,0.3448825187925542,0.6686889536859365,0.293086379250745,3.0
2025-12-14,-0.3747304425153902,1.0,-0.8400570321220515,1.0,1.0
2025-12-15,-0.3834634052810236,1.0512149555114036,0.1463697521879277,0.8705251745861293,4.0
2025-12-16,0.8414134886832273,1.8184421707784177,0.36131385683367934,0.8585599152726373,3.0
2025-12-17,0.2728671762740716,0.20569530321955742,0.3826234650024707,0.19060009418871435,2.0
2025-12-18,-0.5512917842680588,0.8252098211125958,0.35526990258752394,0.8331883003925558,5.0
2025-12-19,0.21542138937773822,0.6285536284377027,0.06950388428688827,0.8731992986338174,5.0
2025-12-20,-0.8654095484337568,1.0,0.7723950669602092,1.0,1.0
2025-12-21,-0.3956004620686679,1.0,0.18630773669226866,1.0,2.0
2025-12-22,-0.5761592355277124,0.1851877950301946,-0.07436059943048223,1.1051617682207808,3.0
2025-12-23,-0.17101681280020437,0.4987902301803954,0.7504182962113768,0.6341389005263107,5.0
2025-12-24,1.1744515259388744,1.2500299723215273,0.2920767503532065,1.2539236952090609,4.0
2025-12-25,-0.2800897982017014,0.6669128880932582,-0.13093895061248922,0.7724847582815477,4.0
2025-12-26,0.1952617196237926,0.43332583828577403,-0.05403193202627532,1.058430321204695,5.0
2025-12-27,-0.3,1.0,0.43333333333333335,1.0,1.0
2025-12-28,-0.517280444014869,1.0,0.38167672544758413,1.0,1.0
2025-12-29,0.5537025855000448,1.1885876046349506,0.2445698260928865,0.8663738763329897,6.0
2025-12-30,-0.06207390886020816,0.2834175363648097,-0.3048467018317422,0.10297484364250832,7.0
2025-12-31,0.0034078555294041633,0.282615574313733,0.13050957490135867,0.4824427124361067,6.0
2026-01-01,0.005918190038793833,0.20946845748945708,-0.28954467773602466,0.10865459570957613,2.0
2026-01-02,0.1135348240250903,0.592473656509389,0.146385244726477,0.37819142351301943,8.0
2026-01-03,-0.18664821225870754,0.11014538731430092,-0.40149694177872886,0.3191408951197353,5.0
2026-01-04,0.724568837309472,1.0,0.7245688373094717,1.0,1.0
2026-01-05,-0.5773502691896257,1.0,-0.5773502691896256,1.0,1.0
2026-01-06,-0.1327639874754717,0.03869877514637535,-0.6554451237410751,0.6028569269619053,3.0
2026-01-07,0.17300590392213017,0.923374249958216,-0.429925226581325,0.43434725163031984,5.0
2026-01-08,0.20877329648826165,0.793345573536881,-0.08417485303095576,0.5815186403348657,13.0
2026-01-09,-0.06879471775946895,0.044228734373712573,-0.4132275350638661,0.41472151958943826,8.0
2026-01-10,0.04835118381817817,0.45509517410128947,0.21481760346018564,0.5304104541538454,5.0
2026-01-11,-0.15001910792579065,1.2057376287048491,0.19466842304786486,1.0457546999709038,4.0
2026-01-12,-0.15619833833357874,0.1876545631647291,-0.2847078334648393,0.14016142375321733,12.0
2026-01-13,-0.018396264921318118,0.6509958340837078,-0.13922189756247047,0.15430378937877856,5.0
2026-01-14,-0.462965296512951,0.6145299393518063,-0.06946811504132064,0.12841863971924847,4.0
2026-01-15,0.32681641828150654,0.9541773457753093,0.5324087150963784,1.335992395760359,9.0
2026-01-16,-0.11173962224069264,1.0,-0.30480005135228805,1.0,2.0
2026-01-17,-1.0154244847508436,3.0002528008961065,0.6574481927726961,1.5386946027525794,4.0
2026-01-18,-0.1601281538050871,1.0,-0.22916090260102867,1.0,1.0
2026-01-19,-0.028950340985639172,0.7088824773751671,0.3900984595667309,0.549074519467658,4.0
2026-01-20,-0.09929532259880502,0.01759889732779212,-0.2743591175125953,0.043049981487395604,3.0
2026-01-21,0.061580896045241106,0.2789235267402122,0.07820503276938091,0.6114172802965159,3.0
2026-01-22,-0.19760875410343381,0.22151546229303287,0.03452811064457134,0.5568925886349477,4.0
2026-01-23,0.337940514074031,1.0225377667877609,0.38654725649191174,1.4072626510474193,6.0
2026-01-24,0.09240887827515254,0.3806757886602169,-0.12647605845904783,0.48205965780260257,12.0
2026-01-25,-0.04334041171116891,0.2733598026429185,-0.15007910054908036,0.3090663438820608,10.0
2026-01-26,-0.11290001065685311,0.25964745290165764,-0.2905237787982802,0.19769907183591004,16.0
2026-01-27,-0.023572269587232495,0.2827007131715059,-0.26765570892094315,0.47192065450148485,7.0
2026-01-28,-0.20019374900840878,0.575592087082563,-0.14592649670791866,0.610667602763954,6.0
2026-01-29,-0.043907688390410135,0.17444693511397236,-0.030743477055224934,0.3959138187475026,4.0
2026-01-30,0.634501887904446,1.9865612891833613,1.1534821722662667,1.605686981778435,5.0
2026-01-31,1.3221459469340655,2.673113457275562,0.6517361171717206,1.8805781774569366,5.0
2026-02-01,0.23848104624299427,0.40168841447387543,-0.4325357942787338,0.951109241450347,2.0
2026-02-02,-1.1491681822931796,1.718002072670622,1.1199625940031075,2.349762500902751,3.0
2026-02-03,-0.21349196982897356,0.26356636877508677,-0.15118139673604353,0.4113030616601034,9.0
2026-02-04,-0.17821480905887074,0.3523279758611646,-0.04353410683709439,0.6676110449584117,11.0
2026-02-05,-0.10272923134562469,0.08788012853774908,-0.2694722267453728,0.06446506880739337,33.0
2026-02-06,-0.10549769484081042,0.07434816526861454,-0.26448773741442366,0.07983597873527319,37.0
2026-02-07,-0.08142146611341831,0.2118513804513529,0.6893777736578695,2.116146464630166,6.0
2026-02-08,0.12991112272255545,0.3732374373100272,-0.3687429126978902,0.1956090904382367,6.0
2026-02-09,0.13786456879994158,0.42142534979651514,-0.9343000521788397,0.9972173486931709,2.0
2026-02-10,-0.11173962224069264,1.0,-0.30480005135228805,1.0,2.0
2026-02-11,-0.18993535382861135,0.7283322411145335,-0.015777814943775947,1.458136308365932,7.0
2026-02-12,0.31009940784542056,1.1119162347553162,0.6480442007240553,1.8216481718151578,8.0
2026-02-13,-0.11359634063143247,0.02772035252094911,-0.2538108371092971,0.046833171317243294,4.0
2026-02-14,0.4341579800441345,0.4727611914436743,-0.5730045379084611,0.23227189876660778,3.0
2026-02-15,0.12422972062721077,0.38910329368851126,-0.004850828438880517,0.4066272689616135,11.0
2026-02-16,0.019442888225419883,0.28370142369461004,-0.06313501758847413,0.5726836108055021,10.0
2026-02-17,-0.18103864401261432,0.6614994943889632,-0.16336072745018207,0.6595223734695106,14.0
2026-02-18,0.2508262652772966,0.6996314693741557,0.0823549228846324,0.5507882080742003,17.0
2026-02-19,-0.057516447423312154,0.4824387830972746,0.08164239014770747,0.3272793478179322,7.0
2026-02-20,0.32115424185350616,0.8714879505642715,0.07960219644769735,0.9778241902241426,11.0
2026-02-21,-0.3180037689492739,0.47256872807216516,-0.0928902460864131,0.35586930079057105,6.0
2026-02-22,-0.2872007107601312,0.4203534644723062,-0.45040750182033307,0.3948313798824216,6.0
2026-02-23,0.29262967983740246,1.1331578748123663,0.3832035948428973,1.2462373993469094,6.0
2026-02-24,0.10549718879816689,0.2964639560941127,0.03042966990760178,0.8926614194013077,10.0
2026-02-25,-0.09018890623367774,0.33509227464710145,-0.1221167921272526,0.32177490289640337,9.0
2026-02-26,-0.10785152071771881,0.13648036377968423,-0.15940623895869893,0.2852869002302351,9.0
2026-02-27,-0.1298228654215585,0.9398194658712347,0.2708588712981293,0.6045434938862345,8.0
2026-02-28,0.020545649893902267,0.6147444212697794,-0.6356959024566801,0.5035710687476667,7.0
2026-03-01,-0.1107108647044579,0.10875595900452434,-0.2700504827307275,0.0582748597452607,3.0
2026-03-02,0.013281584661072163,0.17343476388871634,0.024994362336642355,0.4657701924812351,3.0
2026-03-03,-0.09201964492333685,0.6051728123838575,0.23360602412896783,0.6128600214527787,7.0
2026-03-04,-0.15047549174496594,0.1288071293026476,-0.43271035273912756,0.38901242495546384,6.0
2026-03-06,-0.09383537522435265,1.4544263989189787,0.6690178446023182,1.7341569400416823,10.0
2026-03-07,0.47592710910530905,0.9250655862006434,0.2991097401003304,0.9321527435141287,5.0
2026-03-08,0.5118967978233585,0.6198352371973117,-0.16938939197617034,0.34118921858245477,3.0
2026-03-09,0.08783454448113555,0.39822273686897286,-0.5706106423053926,0.4496831177868649,6.0
2026-03-10,-0.27301851767228197,1.0819784959017344,0.13122134285648396,1.1595364405659214,10.0
2026-03-11,-0.16185242623097565,0.9420449772485018,-0.6516302273932443,0.7129317341379139,8.0
2026-03-12,0.26117665304941395,1.0481293088187076,-0.5825544639498157,0.7289039716238934,5.0
2026-03-13,0.154034756774275,1.0,-0.3663750791693487,1.0,2.0
2026-03-14,0.7324371531568533,0.5343218563247456,0.17607281049807477,0.9793642476508954,4.0
2026-03-15,-0.13722418756749835,0.5596142755378621,-0.06486049621075415,0.5489155075613155,8.0
2026-03-16,0.6971185997600418,0.28773279845409855,0.3545862294501809,0.8674289977212346,3.0
2026-03-17,0.011553727305388931,0.30737781988827584,-0.12099459269134814,0.36675693738195403,7.0
2026-03-18,-1.113011191042323,1.0,1.8543997649697124,1.0,1.0
2026-03-19,-0.16539869792804118,0.5134720970389618,0.3578806228308499,0.8161139826834977,6.0
2026-03-20,-0.28316962004547075,0.5647615081284316,0.25004707961363964,1.0711251373385227,4.0
2026-03-21,-0.0868510229569174,1.0,-0.24391818367290252,1.0,1.0
2026-03-22,-0.7863492190736145,1.2865663304806083,1.1301412087013092,1.8393738418152448,6.0
2026-03-23,0.0018815204342514345,0.7720981227004927,0.18979847424760815,0.6138285644436321,8.0
2026-03-24,0.02060318759098136,0.13437975192069745,-0.3658283087331167,0.22217742757956474,7.0
2026-03-25,-0.0868510229569174,0.0,-0.24391818367290252,0.0,4.0
2026-03-26,0.6310217489796797,1.4357455438731943,-0.07423648170226034,0.33936340394128434,4.0
2026-03-27,0.22221024131281292,0.8566940841083653,0.007385098750670338,0.401257236203607,4.0
2026-03-28,-0.21319490914946976,0.14347944272084612,-0.8108502677394238,0.7156630792565267,2.0
2026-03-29,-0.2525442389595811,0.2817858103339714,-0.04505012644287939,0.16407611638579608,3.0
2026-03-30,-0.026629578024119305,0.12044288986559619,-0.2745324075470141,0.061228447748223086,4.0
2026-03-31,0.5771421989317427,1.1690444184541153,-0.04852809292644974,0.4117415745775703,7.0
2026-04-01,-0.1601281538050871,1.0,-0.22916090260102867,1.0,2.0
2026-04-02,-0.11712407990900153,0.307985251525645,0.007285261822923419,0.4335804256644255,8.0
2026-04-03,-0.23170669562596843,0.5337994872223324,-0.16696371495922335,0.36303251959450006,4.0
2026-04-04,-0.3762085991507967,0.3383326628108871,-0.591274557629773,0.7310932963090663,4.0
2026-04-05,-0.4872228122692783,1.481179455634855,0.1610715490830745,1.3632098934468118,6.0
2026-04-06,-0.07342838452071936,0.9098861125145813,0.8398514748621289,1.2553627522980755,5.0
2026-04-07,-0.2842584330249213,0.2728586294330326,-0.412833518704884,0.2708108507584782,3.0
2026-04-08,0.2522526234494946,0.5996295507521042,1.363501883439982,2.695178415390927,4.0
2026-04-09,0.049434786099207276,0.1479266971525088,-0.9653471152481006,0.8470743769047976,2.0
2026-04-10,0.4015046518099839,1.6155149686245498,1.3435401891159133,1.8501798888966257,5.0
2026-04-11,-0.3788357081034271,0.412928701739432,0.0682536956480212,0.44147770552714743,2.0
2026-04-12,,1.0,,1.0,1.0
2026-04-13,-0.29000119452550577,0.6546081324940101,-0.009813828968787793,0.9358172051392121,13.0
2026-04-14,-0.2943744517192112,1.0096895820536644,0.8023523207597492,1.0438555073839553,5.0
2026-04-15,0.10496410742389228,0.2200206323668282,0.2995579604481791,0.41162797161957393,4.0
2026-04-16,-0.2606827049823737,1.3335913509535702,0.3404044408384696,1.5851459868984266,6.0
2026-04-17,-0.0076229419021752965,0.8508941627661993,0.03305107941238058,0.5004158657816978,12.0
2026-04-18,0.3232111768222542,1.253587819175664,0.15660834723632014,1.0049768356760802,27.0
2026-04-19,-0.07887605784391308,0.10902629990320467,-0.2059466753063574,0.2995310880267229,13.0
2026-04-20,-0.07301332047580908,0.8755070482962966,-0.06325927176979303,0.382328198000933,5.0
2026-04-21,-0.1116347611288062,1.0060650492112744,0.35184027824657027,0.770375596163367,7.0
2026-04-22,-0.13653792071346835,0.13113914825641446,-0.08627597001522735,0.572614545374539,4.0
2026-04-24,-0.15197964633320704,0.3616740760908307,0.04212720411805539,0.7775851492675984,7.0
2026-04-25,0.2891105719606454,0.6546166787458971,0.2815628347510838,1.0088608939363464,5.0
2026-04-26,0.7273691855652552,1.0,0.8858539966421454,1.0,1.0
2026-04-27,-0.05647300435855313,0.7806859396828824,-0.05383026251961745,0.8867479386105137,7.0
2026-04-28,-0.1863621238286278,0.6422748789239164,-0.12515440379854315,1.1241082268025877,9.0
2026-04-29,-0.3269387718961033,0.800847543577417,0.15753485891285407,1.1306071979039536,10.0
2026-04-30,-0.007737431432511046,0.7402992259678087,0.11905197357980866,1.026085865177785,40.0
2026-05-01,1.0576972870673549,2.471936754950512,0.9594177455644781,1.6537273457623967,15.0
2026-05-02,-0.1490496942811586,0.5405310053175932,-0.23458344007262194,0.7767296521524748,11.0
2026-05-03,1.335019097107285,2.585133611803664,0.8934450054676376,2.22031400314159,23.0
2026-05-04,0.48707009373997856,0.8464395906662971,-0.45328290529546234,0.2938256831478901,3.0
2026-05-05,0.2901820786114669,0.7272051756395963,0.02764902830859988,1.004718033003357,10.0
2026-05-06,-0.2949309003826777,0.7397227896366392,0.004151882608550125,1.0314106801893839,12.0
2026-05-07,0.13198120825739168,1.0,0.0847791647142932,1.0,1.0
2026-05-08,0.06829949758428078,1.4758259541802834,0.8677745506944142,1.6623971725494977,7.0
2026-05-09,-0.0868510229569174,1.0,-0.24391818367290252,1.0,1.0
2026-05-10,-0.09929532259880502,0.01330351590808489,-0.2743591175125953,0.03254272713188093,9.0
2026-05-11,0.6743878693463703,1.9372113445546755,0.565750265558535,1.9935876571513358,6.0
2026-05-12,-0.08223984479086992,0.09068988666360213,-0.4296164965346256,0.21760388350093202,8.0
2026-05-13,-0.18900806761351857,0.839405685190744,-0.03499192114294745,1.0402000527538755,21.0
2026-05-14,-0.3355823744184833,0.5472807616977533,-0.18115256311664388,0.20134419659483252,15.0
2026-05-15,-0.15690469783322256,0.12937685189208106,-0.29459491331504684,0.0768609103629514,8.0
2026-05-16,0.1313745228661811,0.6462854377861791,0.0008317591436067714,0.6004451353114331,6.0
2026-05-17,-0.09365609574871275,0.03744790321214443,-0.2407587216403463,0.09140650925437127,10.0
2026-05-18,-0.43188920009379494,1.000432908161471,0.32608290895474057,1.5141955380261107,8.0
2026-05-19,-0.02042409892259615,0.6575206704891112,-0.002356358554339028,0.7196307685243818,9.0
2026-05-20,0.7971109262005706,2.8527838840554747,0.1796320240280783,1.4479804719605502,10.0
2026-05-21,-0.9283021053084752,1.0,-1.2801679454482284,1.0,1.0
2026-05-22,-0.016816544102444646,0.18834984961404175,0.3367615514388618,0.27126012963799295,2.0
2026-05-23,-0.14557848393046657,0.3959890168950384,-0.019751912872005367,0.3601312591980935,3.0
2026-05-24,-1.567775927909038,0.09584963645138266,0.46213393567957145,1.4677642640887374,2.0
2026-05-25,0.40529046760890003,1.0,-0.16231661377194828,1.0,1.0
2026-05-27,0.3046918263979791,0.8600608267538842,0.7482069842538401,0.8928429242645745,5.0
2026-05-28,-0.05159344190049011,0.12068325650917955,0.23480625072104852,0.4305799454319249,3.0
2026-05-29,-0.3274169417376804,0.7582910417803123,0.06920972657793731,1.066649388701392,10.0
2026-05-30,-0.027956642080242705,0.46794092427751055,-0.15717488903299368,0.6835673261043255,28.0
